state_name,district_name,disability_type,age_lower,age_upper,Male_count,female_count,total
Assam,Dhemaji,Speech And Language Disability,6,15,2,1,3
Assam,Dhemaji,Speech And Language Disability,15,35,7,7,14
Assam,Dhemaji,Speech And Language Disability,35,60,4,8,12
Assam,Dhemaji,Speech And Language Disability,60,80,0,1,1
Karnataka,Dharwad,Speech And Language Disability,0,6,1,0,1
Karnataka,Dharwad,Speech And Language Disability,6,15,3,5,8
Karnataka,Dharwad,Speech And Language Disability,15,35,18,12,30
Karnataka,Dharwad,Speech And Language Disability,35,60,6,4,10
Karnataka,Dharwad,Speech And Language Disability,60,80,1,0,1
Tamil Nadu,Dharmapuri,Speech And Language Disability,15,35,1,3,4
Tamil Nadu,Dharmapuri,Speech And Language Disability,60,80,1,0,1
Madhya Pradesh,Dhar,Speech And Language Disability,6,15,9,6,15
Madhya Pradesh,Dhar,Speech And Language Disability,15,35,35,28,63
Madhya Pradesh,Dhar,Speech And Language Disability,35,60,22,4,26
Madhya Pradesh,Dhar,Speech And Language Disability,60,80,1,2,3
Madhya Pradesh,Dhar,Speech And Language Disability,80,100,1,0,1
Jharkhand,Dhanbad,Speech And Language Disability,6,15,3,2,5
Jharkhand,Dhanbad,Speech And Language Disability,15,35,14,12,26
Jharkhand,Dhanbad,Speech And Language Disability,35,60,8,6,14
Jharkhand,Dhanbad,Speech And Language Disability,60,80,1,0,1
Chhattisgarh,Dhamtari,Speech And Language Disability,6,15,1,1,2
Chhattisgarh,Dhamtari,Speech And Language Disability,15,35,12,8,20
Chhattisgarh,Dhamtari,Speech And Language Disability,35,60,10,3,13
Tripura,Dhalai,Speech And Language Disability,15,35,1,1,2
Tripura,Dhalai,Speech And Language Disability,35,60,1,1,2
Tripura,Dhalai,Speech And Language Disability,60,80,0,1,1
Madhya Pradesh,Dewas,Speech And Language Disability,6,15,2,1,3
Madhya Pradesh,Dewas,Speech And Language Disability,15,35,30,21,51
Madhya Pradesh,Dewas,Speech And Language Disability,35,60,16,6,22
Madhya Pradesh,Dewas,Speech And Language Disability,60,80,2,1,3
Gujarat,Devbhumi Dwarka,Speech And Language Disability,15,35,0,1,1
Gujarat,Devbhumi Dwarka,Speech And Language Disability,35,60,1,0,1
Uttar Pradesh,Deoria,Speech And Language Disability,0,6,4,0,4
Uttar Pradesh,Deoria,Speech And Language Disability,6,15,30,24,54
Uttar Pradesh,Deoria,Speech And Language Disability,15,35,68,51,119
Uttar Pradesh,Deoria,Speech And Language Disability,35,60,29,15,44
Uttar Pradesh,Deoria,Speech And Language Disability,60,80,5,3,8
Jharkhand,Deoghar,Speech And Language Disability,6,15,8,9,17
Jharkhand,Deoghar,Speech And Language Disability,15,35,21,8,29
Jharkhand,Deoghar,Speech And Language Disability,35,60,10,9,19
Jharkhand,Deoghar,Speech And Language Disability,60,80,2,0,2
Odisha,Deogarh,Speech And Language Disability,6,15,1,1,2
Uttarakhand,Dehradun,Speech And Language Disability,0,6,1,0,1
Uttarakhand,Dehradun,Speech And Language Disability,6,15,2,5,7
Uttarakhand,Dehradun,Speech And Language Disability,15,35,8,4,12
Uttarakhand,Dehradun,Speech And Language Disability,35,60,11,1,12
Karnataka,Davangere,Speech And Language Disability,0,6,2,0,2
Karnataka,Davangere,Speech And Language Disability,6,15,7,8,15
Karnataka,Davangere,Speech And Language Disability,15,35,19,19,38
Karnataka,Davangere,Speech And Language Disability,35,60,20,17,37
Karnataka,Davangere,Speech And Language Disability,60,80,5,1,6
Karnataka,Davangere,Speech And Language Disability,80,100,1,1,2
Rajasthan,Dausa,Speech And Language Disability,0,6,1,1,2
Rajasthan,Dausa,Speech And Language Disability,6,15,12,9,21
Rajasthan,Dausa,Speech And Language Disability,15,35,32,9,41
Rajasthan,Dausa,Speech And Language Disability,35,60,16,4,20
Rajasthan,Dausa,Speech And Language Disability,60,80,4,0,4
Madhya Pradesh,Datia,Speech And Language Disability,6,15,0,3,3
Madhya Pradesh,Datia,Speech And Language Disability,15,35,4,6,10
Madhya Pradesh,Datia,Speech And Language Disability,35,60,5,5,10
Madhya Pradesh,Datia,Speech And Language Disability,60,80,2,1,3
Assam,Darrang,Speech And Language Disability,6,15,6,5,11
Assam,Darrang,Speech And Language Disability,15,35,5,12,17
Assam,Darrang,Speech And Language Disability,35,60,9,8,17
Assam,Darrang,Speech And Language Disability,60,80,0,1,1
Bihar,Darbhanga,Speech And Language Disability,0,6,1,1,2
Bihar,Darbhanga,Speech And Language Disability,6,15,19,22,41
Bihar,Darbhanga,Speech And Language Disability,15,35,40,36,76
Bihar,Darbhanga,Speech And Language Disability,35,60,18,10,28
Bihar,Darbhanga,Speech And Language Disability,60,80,0,1,1
Chhattisgarh,Dantewada,Speech And Language Disability,6,15,6,0,6
Chhattisgarh,Dantewada,Speech And Language Disability,15,35,8,7,15
Chhattisgarh,Dantewada,Speech And Language Disability,35,60,2,1,3
Gujarat,Dang,Speech And Language Disability,6,15,1,0,1
Gujarat,Dang,Speech And Language Disability,15,35,3,1,4
Gujarat,Dang,Speech And Language Disability,35,60,2,0,2
Madhya Pradesh,Damoh,Speech And Language Disability,6,15,9,4,13
Madhya Pradesh,Damoh,Speech And Language Disability,15,35,23,10,33
Madhya Pradesh,Damoh,Speech And Language Disability,35,60,15,6,21
Madhya Pradesh,Damoh,Speech And Language Disability,60,80,3,0,3
Dadra Nagar Haveli And Daman And Diu,Daman,Speech And Language Disability,6,15,0,1,1
Dadra Nagar Haveli And Daman And Diu,Daman,Speech And Language Disability,15,35,2,1,3
Dadra Nagar Haveli And Daman And Diu,Daman,Speech And Language Disability,35,60,1,0,1
Dadra Nagar Haveli And Daman And Diu,Daman,Speech And Language Disability,60,80,1,0,1
Karnataka,Dakshina Kannada,Speech And Language Disability,0,6,1,1,2
Karnataka,Dakshina Kannada,Speech And Language Disability,6,15,15,9,24
Karnataka,Dakshina Kannada,Speech And Language Disability,15,35,37,29,66
Karnataka,Dakshina Kannada,Speech And Language Disability,35,60,25,23,48
Karnataka,Dakshina Kannada,Speech And Language Disability,60,80,6,1,7
Dadra Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,Speech And Language Disability,35,60,1,0,1
Odisha,Cuttack,Speech And Language Disability,0,6,7,4,11
Odisha,Cuttack,Speech And Language Disability,6,15,56,30,86
Odisha,Cuttack,Speech And Language Disability,15,35,42,30,72
Odisha,Cuttack,Speech And Language Disability,35,60,30,12,42
Odisha,Cuttack,Speech And Language Disability,60,80,4,0,4
Tamil Nadu,Cuddalore,Speech And Language Disability,0,6,0,2,2
Tamil Nadu,Cuddalore,Speech And Language Disability,6,15,2,1,3
Tamil Nadu,Cuddalore,Speech And Language Disability,15,35,2,1,3
Tamil Nadu,Cuddalore,Speech And Language Disability,35,60,3,4,7
Tamil Nadu,Coimbatore,Speech And Language Disability,6,15,5,2,7
Tamil Nadu,Coimbatore,Speech And Language Disability,15,35,9,3,12
Tamil Nadu,Coimbatore,Speech And Language Disability,35,60,2,3,5
Tamil Nadu,Coimbatore,Speech And Language Disability,60,80,0,1,1
Rajasthan,Churu,Speech And Language Disability,6,15,0,1,1
Rajasthan,Churu,Speech And Language Disability,15,35,1,2,3
Rajasthan,Churu,Speech And Language Disability,35,60,2,0,2
Manipur,Churachandpur,Speech And Language Disability,0,6,1,0,1
Manipur,Churachandpur,Speech And Language Disability,6,15,1,1,2
Manipur,Churachandpur,Speech And Language Disability,15,35,3,3,6
Manipur,Churachandpur,Speech And Language Disability,35,60,0,3,3
Rajasthan,Chittorgarh,Speech And Language Disability,0,6,0,1,1
Rajasthan,Chittorgarh,Speech And Language Disability,6,15,9,7,16
Rajasthan,Chittorgarh,Speech And Language Disability,15,35,25,6,31
Rajasthan,Chittorgarh,Speech And Language Disability,35,60,11,2,13
Rajasthan,Chittorgarh,Speech And Language Disability,60,80,3,0,3
Uttar Pradesh,Chitrakoot,Speech And Language Disability,0,6,10,3,13
Uttar Pradesh,Chitrakoot,Speech And Language Disability,6,15,36,26,62
Uttar Pradesh,Chitrakoot,Speech And Language Disability,15,35,39,19,58
Uttar Pradesh,Chitrakoot,Speech And Language Disability,35,60,16,14,30
Uttar Pradesh,Chitrakoot,Speech And Language Disability,60,80,3,1,4
Karnataka,Chitradurga,Speech And Language Disability,0,6,7,6,13
Karnataka,Chitradurga,Speech And Language Disability,6,15,40,36,76
Karnataka,Chitradurga,Speech And Language Disability,15,35,111,59,170
Karnataka,Chitradurga,Speech And Language Disability,35,60,79,42,121
Karnataka,Chitradurga,Speech And Language Disability,60,80,9,3,12
Karnataka,Chitradurga,Speech And Language Disability,80,100,1,1,2
Assam,Chirang,Speech And Language Disability,0,6,0,1,1
Assam,Chirang,Speech And Language Disability,6,15,16,5,21
Assam,Chirang,Speech And Language Disability,15,35,16,15,31
Assam,Chirang,Speech And Language Disability,35,60,10,10,20
Karnataka,Chikkamagaluru,Speech And Language Disability,6,15,8,11,19
Karnataka,Chikkamagaluru,Speech And Language Disability,15,35,26,18,44
Karnataka,Chikkamagaluru,Speech And Language Disability,35,60,31,20,51
Karnataka,Chikkamagaluru,Speech And Language Disability,60,80,7,4,11
Karnataka,Chikkaballapura,Speech And Language Disability,0,6,0,1,1
Karnataka,Chikkaballapura,Speech And Language Disability,6,15,15,14,29
Karnataka,Chikkaballapura,Speech And Language Disability,15,35,32,19,51
Karnataka,Chikkaballapura,Speech And Language Disability,35,60,33,27,60
Karnataka,Chikkaballapura,Speech And Language Disability,60,80,10,3,13
Karnataka,Chikkaballapura,Speech And Language Disability,80,100,1,0,1
Gujarat,Chhotaudepur,Speech And Language Disability,6,15,1,0,1
Gujarat,Chhotaudepur,Speech And Language Disability,15,35,1,7,8
Gujarat,Chhotaudepur,Speech And Language Disability,35,60,5,0,5
Madhya Pradesh,Chhindwara,Speech And Language Disability,0,6,3,3,6
Madhya Pradesh,Chhindwara,Speech And Language Disability,6,15,12,10,22
Madhya Pradesh,Chhindwara,Speech And Language Disability,15,35,46,31,77
Madhya Pradesh,Chhindwara,Speech And Language Disability,35,60,24,16,40
Madhya Pradesh,Chhindwara,Speech And Language Disability,60,80,6,4,10
Madhya Pradesh,Chhatarpur,Speech And Language Disability,6,15,10,12,22
Madhya Pradesh,Chhatarpur,Speech And Language Disability,15,35,46,20,66
Madhya Pradesh,Chhatarpur,Speech And Language Disability,35,60,25,12,37
Madhya Pradesh,Chhatarpur,Speech And Language Disability,60,80,2,3,5
Madhya Pradesh,Chhatarpur,Speech And Language Disability,80,100,1,0,1
Tamil Nadu,Chennai,Speech And Language Disability,6,15,7,2,9
Tamil Nadu,Chennai,Speech And Language Disability,15,35,11,6,17
Tamil Nadu,Chennai,Speech And Language Disability,35,60,11,3,14
Tamil Nadu,Chennai,Speech And Language Disability,60,80,4,0,4
Tamil Nadu,Chengalpattu,Speech And Language Disability,0,6,1,0,1
Tamil Nadu,Chengalpattu,Speech And Language Disability,6,15,3,0,3
Tamil Nadu,Chengalpattu,Speech And Language Disability,15,35,2,1,3
Tamil Nadu,Chengalpattu,Speech And Language Disability,35,60,3,0,3
Tamil Nadu,Chengalpattu,Speech And Language Disability,60,80,1,0,1
Jharkhand,Chatra,Speech And Language Disability,0,6,1,0,1
Jharkhand,Chatra,Speech And Language Disability,6,15,11,7,18
Jharkhand,Chatra,Speech And Language Disability,15,35,3,6,9
Jharkhand,Chatra,Speech And Language Disability,35,60,4,1,5
Haryana,Charki Dadri,Speech And Language Disability,6,15,0,1,1
Haryana,Charki Dadri,Speech And Language Disability,15,35,1,0,1
Haryana,Charki Dadri,Speech And Language Disability,35,60,1,0,1
Assam,Charaideo,Speech And Language Disability,0,6,2,1,3
Assam,Charaideo,Speech And Language Disability,6,15,1,1,2
Assam,Charaideo,Speech And Language Disability,15,35,4,6,10
Assam,Charaideo,Speech And Language Disability,35,60,1,3,4
Chandigarh,Chandigarh,Speech And Language Disability,6,15,3,4,7
Chandigarh,Chandigarh,Speech And Language Disability,15,35,5,0,5
Chandigarh,Chandigarh,Speech And Language Disability,35,60,7,0,7
Uttar Pradesh,Chandauli,Speech And Language Disability,0,6,1,0,1
Uttar Pradesh,Chandauli,Speech And Language Disability,6,15,9,6,15
Uttar Pradesh,Chandauli,Speech And Language Disability,15,35,53,33,86
Uttar Pradesh,Chandauli,Speech And Language Disability,35,60,28,12,40
Uttar Pradesh,Chandauli,Speech And Language Disability,60,80,1,2,3
Mizoram,Champhai,Speech And Language Disability,6,15,0,1,1
Uttarakhand,Champawat,Speech And Language Disability,15,35,5,6,11
Uttarakhand,Champawat,Speech And Language Disability,35,60,9,3,12
Uttarakhand,Champawat,Speech And Language Disability,60,80,2,1,3
Uttarakhand,Chamoli,Speech And Language Disability,0,6,1,0,1
Uttarakhand,Chamoli,Speech And Language Disability,6,15,7,3,10
Uttarakhand,Chamoli,Speech And Language Disability,15,35,12,14,26
Uttarakhand,Chamoli,Speech And Language Disability,35,60,24,14,38
Uttarakhand,Chamoli,Speech And Language Disability,60,80,7,5,12
Himachal Pradesh,Chamba,Speech And Language Disability,0,6,2,2,4
Himachal Pradesh,Chamba,Speech And Language Disability,6,15,2,2,4
Himachal Pradesh,Chamba,Speech And Language Disability,15,35,1,0,1
Himachal Pradesh,Chamba,Speech And Language Disability,35,60,2,2,4
Himachal Pradesh,Chamba,Speech And Language Disability,60,80,3,0,3
Karnataka,Chamarajanagara,Speech And Language Disability,0,6,0,1,1
Karnataka,Chamarajanagara,Speech And Language Disability,6,15,5,8,13
Karnataka,Chamarajanagara,Speech And Language Disability,15,35,11,13,24
Karnataka,Chamarajanagara,Speech And Language Disability,35,60,21,13,34
Karnataka,Chamarajanagara,Speech And Language Disability,60,80,2,2,4
Delhi,Central,Speech And Language Disability,6,15,2,0,2
Delhi,Central,Speech And Language Disability,15,35,1,1,2
Delhi,Central,Speech And Language Disability,60,80,1,0,1
Assam,Cachar,Speech And Language Disability,0,6,7,3,10
Assam,Cachar,Speech And Language Disability,6,15,23,16,39
Assam,Cachar,Speech And Language Disability,15,35,39,38,77
Assam,Cachar,Speech And Language Disability,35,60,19,8,27
Assam,Cachar,Speech And Language Disability,60,80,3,0,3
Bihar,Buxar,Speech And Language Disability,6,15,4,3,7
Bihar,Buxar,Speech And Language Disability,15,35,8,8,16
Bihar,Buxar,Speech And Language Disability,35,60,7,3,10
Bihar,Buxar,Speech And Language Disability,60,80,2,0,2
Madhya Pradesh,Burhanpur,Speech And Language Disability,6,15,8,7,15
Madhya Pradesh,Burhanpur,Speech And Language Disability,15,35,12,7,19
Madhya Pradesh,Burhanpur,Speech And Language Disability,35,60,5,2,7
Madhya Pradesh,Burhanpur,Speech And Language Disability,60,80,0,1,1
Rajasthan,Bundi,Speech And Language Disability,6,15,5,1,6
Rajasthan,Bundi,Speech And Language Disability,15,35,23,8,31
Rajasthan,Bundi,Speech And Language Disability,35,60,12,2,14
Rajasthan,Bundi,Speech And Language Disability,60,80,0,2,2
Maharashtra,Buldhana,Speech And Language Disability,0,6,3,3,6
Maharashtra,Buldhana,Speech And Language Disability,6,15,44,25,69
Maharashtra,Buldhana,Speech And Language Disability,15,35,132,48,180
Maharashtra,Buldhana,Speech And Language Disability,35,60,96,36,132
Maharashtra,Buldhana,Speech And Language Disability,60,80,15,3,18
Maharashtra,Buldhana,Speech And Language Disability,80,100,2,0,2
Uttar Pradesh,Bulandshahr,Speech And Language Disability,0,6,1,0,1
Uttar Pradesh,Bulandshahr,Speech And Language Disability,6,15,0,4,4
Uttar Pradesh,Bulandshahr,Speech And Language Disability,15,35,17,2,19
Uttar Pradesh,Bulandshahr,Speech And Language Disability,35,60,12,2,14
Uttar Pradesh,Bulandshahr,Speech And Language Disability,60,80,1,1,2
Jammu And Kashmir,Budgam,Speech And Language Disability,0,6,0,2,2
Jammu And Kashmir,Budgam,Speech And Language Disability,6,15,4,7,11
Jammu And Kashmir,Budgam,Speech And Language Disability,15,35,16,8,24
Jammu And Kashmir,Budgam,Speech And Language Disability,35,60,5,11,16
Uttar Pradesh,Budaun,Speech And Language Disability,0,6,6,3,9
Uttar Pradesh,Budaun,Speech And Language Disability,6,15,108,87,195
Uttar Pradesh,Budaun,Speech And Language Disability,15,35,84,51,135
Uttar Pradesh,Budaun,Speech And Language Disability,35,60,32,20,52
Uttar Pradesh,Budaun,Speech And Language Disability,60,80,7,4,11
Odisha,Boudh,Speech And Language Disability,0,6,2,3,5
Odisha,Boudh,Speech And Language Disability,6,15,22,18,40
Odisha,Boudh,Speech And Language Disability,15,35,10,11,21
Odisha,Boudh,Speech And Language Disability,35,60,9,2,11
Odisha,Boudh,Speech And Language Disability,60,80,1,1,2
Gujarat,Botad,Speech And Language Disability,0,6,2,0,2
Gujarat,Botad,Speech And Language Disability,6,15,7,5,12
Gujarat,Botad,Speech And Language Disability,15,35,10,2,12
Gujarat,Botad,Speech And Language Disability,35,60,2,0,2
Gujarat,Botad,Speech And Language Disability,60,80,2,0,2
Assam,Bongaigaon,Speech And Language Disability,0,6,5,2,7
Assam,Bongaigaon,Speech And Language Disability,6,15,13,5,18
Assam,Bongaigaon,Speech And Language Disability,15,35,9,9,18
Assam,Bongaigaon,Speech And Language Disability,35,60,5,8,13
Assam,Bongaigaon,Speech And Language Disability,60,80,1,0,1
Jharkhand,Bokaro,Speech And Language Disability,0,6,1,1,2
Jharkhand,Bokaro,Speech And Language Disability,6,15,23,16,39
Jharkhand,Bokaro,Speech And Language Disability,15,35,192,147,339
Jharkhand,Bokaro,Speech And Language Disability,35,60,115,59,174
Jharkhand,Bokaro,Speech And Language Disability,60,80,6,4,10
Assam,Biswanath,Speech And Language Disability,0,6,1,0,1
Assam,Biswanath,Speech And Language Disability,15,35,0,1,1
Assam,Biswanath,Speech And Language Disability,35,60,3,0,3
Assam,Biswanath,Speech And Language Disability,60,80,1,0,1
Manipur,Bishnupur,Speech And Language Disability,6,15,1,1,2
Manipur,Bishnupur,Speech And Language Disability,15,35,2,0,2
Manipur,Bishnupur,Speech And Language Disability,35,60,1,0,1
Chhattisgarh,Bilaspur,Speech And Language Disability,6,15,4,2,6
Chhattisgarh,Bilaspur,Speech And Language Disability,15,35,3,3,6
Chhattisgarh,Bilaspur,Speech And Language Disability,35,60,1,1,2
Himachal Pradesh,Bilaspur,Speech And Language Disability,0,6,1,0,1
Himachal Pradesh,Bilaspur,Speech And Language Disability,6,15,1,2,3
Himachal Pradesh,Bilaspur,Speech And Language Disability,15,35,4,2,6
Himachal Pradesh,Bilaspur,Speech And Language Disability,35,60,4,1,5
Himachal Pradesh,Bilaspur,Speech And Language Disability,60,80,1,0,1
Rajasthan,Bikaner,Speech And Language Disability,6,15,4,2,6
Rajasthan,Bikaner,Speech And Language Disability,15,35,10,2,12
Rajasthan,Bikaner,Speech And Language Disability,35,60,6,0,6
Rajasthan,Bikaner,Speech And Language Disability,60,80,1,0,1
Uttar Pradesh,Bijnor,Speech And Language Disability,0,6,17,4,21
Uttar Pradesh,Bijnor,Speech And Language Disability,6,15,34,25,59
Uttar Pradesh,Bijnor,Speech And Language Disability,15,35,99,52,151
Uttar Pradesh,Bijnor,Speech And Language Disability,35,60,35,19,54
Uttar Pradesh,Bijnor,Speech And Language Disability,60,80,5,2,7
Uttar Pradesh,Bijnor,Speech And Language Disability,80,100,1,0,1
Chhattisgarh,Bijapur,Speech And Language Disability,0,6,1,3,4
Chhattisgarh,Bijapur,Speech And Language Disability,6,15,15,14,29
Chhattisgarh,Bijapur,Speech And Language Disability,15,35,23,19,42
Chhattisgarh,Bijapur,Speech And Language Disability,35,60,4,7,11
Chhattisgarh,Bijapur,Speech And Language Disability,60,80,1,1,2
Karnataka,Bidar,Speech And Language Disability,0,6,6,4,10
Karnataka,Bidar,Speech And Language Disability,6,15,35,36,71
Karnataka,Bidar,Speech And Language Disability,15,35,67,57,124
Karnataka,Bidar,Speech And Language Disability,35,60,40,24,64
